timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610493313316,166,Totoro by id,200,OK,Group of 20 1-2,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,12,12,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,166,0,0
1610493313027,483,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-3,,false,,3272,292,10,10,null,0,3,150
1610493313028,313,HTTP Request,200,OK,Group of 20 1-3,text,true,,997,125,9,9,http://ghibliapi.herokuapp.com/,313,0,150
1610493313342,170,Totoro by id,200,OK,Group of 20 1-3,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,170,0,0
1610493313077,489,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-4,,false,,3272,292,10,10,null,0,2,154
1610493313078,316,HTTP Request,200,OK,Group of 20 1-4,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,315,0,154
1610493313394,173,Totoro by id,200,OK,Group of 20 1-4,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,173,0,0
1610493313128,480,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-5,,false,,3272,292,10,10,null,0,3,151
1610493313129,312,HTTP Request,200,OK,Group of 20 1-5,text,true,,997,125,11,11,http://ghibliapi.herokuapp.com/,312,0,151
1610493313442,168,Totoro by id,200,OK,Group of 20 1-5,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,168,0,0
1610493313176,492,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-6,,false,,3272,292,10,10,null,0,3,150
1610493313177,327,HTTP Request,200,OK,Group of 20 1-6,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,327,0,150
1610493313505,165,Totoro by id,200,OK,Group of 20 1-6,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610493313227,469,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-7,,false,,3272,292,10,10,null,0,4,151
1610493313229,310,HTTP Request,200,OK,Group of 20 1-7,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,310,0,151
1610493313540,159,Totoro by id,200,OK,Group of 20 1-7,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,159,0,0
1610493313277,477,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-8,,false,,3272,292,10,10,null,0,3,150
1610493313279,314,HTTP Request,200,OK,Group of 20 1-8,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,314,0,150
1610493313593,163,Totoro by id,200,OK,Group of 20 1-8,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,163,0,0
1610493313327,480,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-9,,false,,3272,292,10,10,null,0,3,153
1610493313329,318,HTTP Request,200,OK,Group of 20 1-9,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,318,0,153
1610493313647,162,Totoro by id,200,OK,Group of 20 1-9,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,162,0,0
1610493313377,485,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-10,,false,,3272,292,10,10,null,0,1,153
1610493313378,320,HTTP Request,200,OK,Group of 20 1-10,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,320,0,153
1610493313698,165,Totoro by id,200,OK,Group of 20 1-10,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610493313426,479,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-11,,false,,3272,292,10,10,null,0,3,153
1610493313428,316,HTTP Request,200,OK,Group of 20 1-11,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,316,0,153
1610493313745,163,Totoro by id,200,OK,Group of 20 1-11,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,10,10,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,163,0,0
1610493313476,487,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-12,,false,,3272,292,9,9,null,0,3,148
1610493313477,326,HTTP Request,200,OK,Group of 20 1-12,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,326,0,148
1610493313804,161,Totoro by id,200,OK,Group of 20 1-12,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,9,9,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,161,0,0
1610493313527,489,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-13,,false,,3272,292,8,8,null,0,3,153
1610493313528,312,HTTP Request,200,OK,Group of 20 1-13,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,312,0,153
1610493313841,177,Totoro by id,200,OK,Group of 20 1-13,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,8,8,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,177,0,0
1610493313576,479,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-14,,false,,3272,292,7,7,null,0,2,153
1610493313577,316,HTTP Request,200,OK,Group of 20 1-14,text,true,,997,125,10,10,http://ghibliapi.herokuapp.com/,316,0,153
1610493313893,163,Totoro by id,200,OK,Group of 20 1-14,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,7,7,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,163,0,0
1610493313627,474,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-15,,false,,3272,292,6,6,null,0,3,153
1610493313628,312,HTTP Request,200,OK,Group of 20 1-15,text,true,,997,125,9,9,http://ghibliapi.herokuapp.com/,312,0,153
1610493313941,162,Totoro by id,200,OK,Group of 20 1-15,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,6,6,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,162,0,0
1610493313677,516,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-16,,false,,3272,292,5,5,null,0,3,151
1610493313678,318,HTTP Request,200,OK,Group of 20 1-16,text,true,,997,125,8,8,http://ghibliapi.herokuapp.com/,318,0,151
1610493313997,198,Totoro by id,200,OK,Group of 20 1-16,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,5,5,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,198,0,0
1610493313726,493,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-17,,false,,3272,292,4,4,null,0,3,151
1610493313727,313,HTTP Request,200,OK,Group of 20 1-17,text,true,,997,125,7,7,http://ghibliapi.herokuapp.com/,313,0,151
1610493314041,180,Totoro by id,200,OK,Group of 20 1-17,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,4,4,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,180,0,0
1610493313778,477,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-18,,false,,3272,292,3,3,null,0,3,151
1610493313779,316,HTTP Request,200,OK,Group of 20 1-18,text,true,,997,125,6,6,http://ghibliapi.herokuapp.com/,316,0,151
1610493314096,161,Totoro by id,200,OK,Group of 20 1-18,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,3,3,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,161,0,0
1610493313825,485,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-19,,false,,3272,292,2,2,null,0,2,149
1610493313826,321,HTTP Request,200,OK,Group of 20 1-19,text,true,,997,125,5,5,http://ghibliapi.herokuapp.com/,321,0,149
1610493314147,164,Totoro by id,200,OK,Group of 20 1-19,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,2,2,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,164,0,0
1610493313877,480,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-20,,false,,3272,292,1,1,null,0,3,154
1610493313878,319,HTTP Request,200,OK,Group of 20 1-20,text,true,,997,125,4,4,http://ghibliapi.herokuapp.com/,319,0,154
1610493314198,161,Totoro by id,200,OK,Group of 20 1-20,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,161,0,0
1610493369733,665,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-1,,false,,3272,292,1,1,null,0,3,253
1610493369735,459,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,1,1,http://ghibliapi.herokuapp.com/,459,0,253
1610493370195,206,Totoro by id,200,OK,Group of 20 1-1,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,206,0,0
1610495183030,821,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-1,,false,,3272,292,1,1,null,0,3,300
1610495183031,561,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,1,1,http://ghibliapi.herokuapp.com/,561,0,300
1610495183592,260,Totoro by id,200,OK,Group of 20 1-1,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,260,0,0
1610529656446,555,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-1,,false,,3272,292,1,1,null,0,145,212
1610529656500,390,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,1,1,http://ghibliapi.herokuapp.com/,375,0,212
1610529656892,165,Totoro by id,200,OK,Group of 20 1-1,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610530672126,499,Parent,200,"Number of samples in transaction : 2, number of failing samples : 1",Group of 20 1-1,,false,,3272,292,1,1,null,0,733,186
1610530672128,340,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,1,1,http://ghibliapi.herokuapp.com/,340,0,186
1610530672469,159,Totoro by id,200,OK,Group of 20 1-1,text,false,"Value expected to be 'My Neighbor Totoro
', but found 'My Neighbor Totoro'",2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,158,0,0
1610530800707,556,Parent,200,"Number of samples in transaction : 2, number of failing samples : 0",Group of 20 1-1,,true,,3272,292,1,1,null,0,7,183
1610530800709,391,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,1,1,http://ghibliapi.herokuapp.com/,391,0,183
1610530801101,165,Totoro by id,200,OK,Group of 20 1-1,text,true,,2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,165,0,0
1610532363536,513,Parent,200,"Number of samples in transaction : 2, number of failing samples : 0",Group of 20 1-1,,true,,3272,292,1,1,null,0,5,188
1610532363537,349,HTTP Request,200,OK,Group of 20 1-1,text,true,,997,125,1,1,http://ghibliapi.herokuapp.com/,349,0,188
1610532363887,164,Totoro by id,200,OK,Group of 20 1-1,text,true,,2275,167,1,1,http://ghibliapi.herokuapp.com/films/58611129-2dbc-4a81-a72f-77ddfc1b1b49,164,0,0
